Date,Player,EloRanking,Image
2018-Sep,Nepomniachtchi,2768,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2018-Oct,Nepomniachtchi,2759,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2018-Nov,Nepomniachtchi,2763,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2018-Dec,Nepomniachtchi,2763,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Jan,Nepomniachtchi,2763,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Feb,Nepomniachtchi,2771,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Mar,Nepomniachtchi,2771,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Apr,Nepomniachtchi,2773,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-May,Nepomniachtchi,2773,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Jun,Nepomniachtchi,2775,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Jul,Nepomniachtchi,2775,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Aug,Nepomniachtchi,2774,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Sep,Nepomniachtchi,2776,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Oct,Nepomniachtchi,2776,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Nov,Nepomniachtchi,2773,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2019-Dec,Nepomniachtchi,2767,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/nepomniachtchi.jpg
2018-Jan,Radjabov,2748,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Feb,Radjabov,2748,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Mar,Radjabov,2748,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Apr,Radjabov,2748,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-May,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Jun,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Jul,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Aug,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Sep,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Oct,Radjabov,2751,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Nov,Radjabov,2757,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2018-Dec,Radjabov,2757,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Jan,Radjabov,2757,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Feb,Radjabov,2756,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Mar,Radjabov,2756,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Apr,Radjabov,2756,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-May,Radjabov,2759,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Jun,Radjabov,2759,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Jul,Radjabov,2759,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Aug,Radjabov,2759,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Sep,Radjabov,2758,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Oct,Radjabov,2758,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Nov,Radjabov,2767,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
2019-Dec,Radjabov,2765,https://raw.githubusercontent.com/PesceJonathan/PowerBI-HorseRace/master/imagesForDemo/radjabov.jpg
,,,

